# id routmount q u
340	0.06	-0.0084696	0.0227487
341	0.06	0.0084927	0.0152163
342	0.06	-0.0045283	0.0141145
343	0.06	0.0083678	-0.0045007
344	0.06	0.0067293	0.0240967
345	0.06	-0.0023506	-0.0039232
346	0.06	0.0152750	0.0130889
347	0.06	-0.0223313	0.0144287
348	0.06	-0.0061378	0.0197517
349	0.06	0.0281368	0.0235283
350	0.06	0.0109525	0.0041764
351	0.06	-0.0057058	0.0156203
352	0.06	0.0757077	0.0070618
353	0.06	-0.0041976	0.0038885
354	0.06	-0.0006280	0.0102846
355	0.06	0.0150390	0.0061979
356	0.06	0.0009676	0.0039704
357	0.06	-0.0170287	0.0199742
358	0.06	0.0108510	-0.0110659
359	0.06	0.0022834	0.0162064
360	0.06	-0.0135257	0.0225356
361	0.06	-0.0003713	0.0014216
362	0.06	-0.0089224	0.0125468
363	0.06	0.0122359	0.0334109
364	0.06	0.0010073	-0.0163325
365	0.06	-0.0244298	0.0575274
366	0.35	0.0039800	0.0207405
367	0.35	-0.0097044	0.0025857
368	0.35	-0.0346227	-0.0074025
369	0.35	0.0031975	0.0343407
370	0.35	0.0436559	0.0296059
371	0.35	0.0062976	0.0056977
372	0.35	0.0006916	0.0153976
373	0.35	0.0247508	-0.0119861
374	0.35	0.0025836	0.0290714
375	0.35	-0.0048211	0.0037589
376	0.35	-0.0026481	0.0011758
377	0.35	-0.0052475	0.0024601
378	0.35	-0.0139255	0.0097844
379	0.12	0.0382706	0.0445563
380	0.12	0.0045239	0.0256270
381	0.12	0.0270408	0.0413293
382	0.12	0.0140304	0.0202454
383	0.12	0.0050115	0.0307072
384	0.12	0.0460483	0.0223049
385	0.12	0.0087045	0.0266087
386	0.12	0.0128158	0.0218881
387	0.12	-0.0035902	0.0481371
388	0.12	0.0116793	0.0241296
389	0.12	0.0194424	0.0216563
390	0.12	0.0118993	0.0371255
391	0.12	-0.0145203	0.0141148
392	0.12	0.0098097	0.0150203
393	0.12	0.0418885	0.0375129
394	0.12	0.0197527	0.0133986
395	0.12	-0.0041717	0.0193229
396	0.12	0.0285072	0.0031313
397	0.04	-0.0102024	-0.0028496
398	0.04	0.0109006	0.0094021
399	0.04	0.0039653	0.0175162
400	0.04	0.0119286	0.0080876
401	0.04	0.0072365	0.0073221
402	0.04	0.0385384	0.0104284
403	0.04	0.0315327	0.0156720
404	0.04	0.0293896	0.0091567
405	0.04	0.0060110	0.0137479
406	0.04	0.0161711	0.0208020
407	0.04	0.0055027	0.0043975
408	0.04	0.0207653	0.0183664
409	0.04	0.0007762	0.0000682
410	0.04	-0.0109637	-0.0016605
411	0.04	0.0120740	0.0048624
412	0.04	0.0014645	0.0017461
413	0.04	0.0121082	0.0336799
414	0.04	-0.0059316	0.0190714
415	0.04	0.0021744	0.0208979
416	0.04	0.0055442	0.0144753
417	0.04	0.0177236	0.0037206
418	0.04	-0.0076906	0.0019370
419	0.34	0.0068112	-0.0024703
420	0.34	-0.0005253	-0.0419704
421	0.34	0.0127284	-0.0169994
422	0.34	-0.0315756	-0.0478822
